mesa_id,distrito_id,eleccion_id,organizacion_id,organizacion_politica,votos,votos_validos_mesa,votos_emitidos_mesa,votos_blancos_mesa,votos_nulos_mesa,electores_habiles_mesa,estado_acta
M00267-03,D00267,EG2026-PRES,ORG04,Partido del Buen Gobierno,36,286,346,24,36,393,contabilizada
M00267-03,D00267,EG2026-PRES,ORG05,Otros,126,286,346,24,36,393,contabilizada
M00268-01,D00268,EG2026-PRES,ORG01,Fuerza Popular,34,169,207,12,26,297,contabilizada
M00268-01,D00268,EG2026-PRES,ORG02,Juntos por el Peru,23,169,207,12,26,297,contabilizada
M00268-01,D00268,EG2026-PRES,ORG03,Renovacion Popular,17,169,207,12,26,297,contabilizada
M00268-01,D00268,EG2026-PRES,ORG04,Partido del Buen Gobierno,26,169,207,12,26,297,contabilizada
M00268-01,D00268,EG2026-PRES,ORG05,Otros,69,169,207,12,26,297,contabilizada
M00268-02,D00268,EG2026-PRES,ORG01,Fuerza Popular,29,133,157,9,15,230,contabilizada
M00268-02,D00268,EG2026-PRES,ORG02,Juntos por el Peru,24,133,157,9,15,230,contabilizada
M00268-02,D00268,EG2026-PRES,ORG03,Renovacion Popular,15,133,157,9,15,230,contabilizada
M00268-02,D00268,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,133,157,9,15,230,contabilizada
M00268-02,D00268,EG2026-PRES,ORG05,Otros,47,133,157,9,15,230,contabilizada
M00268-03,D00268,EG2026-PRES,ORG01,Fuerza Popular,29,152,189,21,16,266,contabilizada
M00268-03,D00268,EG2026-PRES,ORG02,Juntos por el Peru,16,152,189,21,16,266,contabilizada
M00268-03,D00268,EG2026-PRES,ORG03,Renovacion Popular,19,152,189,21,16,266,contabilizada
M00268-03,D00268,EG2026-PRES,ORG04,Partido del Buen Gobierno,27,152,189,21,16,266,contabilizada
M00268-03,D00268,EG2026-PRES,ORG05,Otros,61,152,189,21,16,266,contabilizada
M00268-04,D00268,EG2026-PRES,ORG01,Fuerza Popular,34,219,273,17,37,338,contabilizada
M00268-04,D00268,EG2026-PRES,ORG02,Juntos por el Peru,25,219,273,17,37,338,contabilizada
M00268-04,D00268,EG2026-PRES,ORG03,Renovacion Popular,29,219,273,17,37,338,contabilizada
M00268-04,D00268,EG2026-PRES,ORG04,Partido del Buen Gobierno,26,219,273,17,37,338,contabilizada
M00268-04,D00268,EG2026-PRES,ORG05,Otros,105,219,273,17,37,338,contabilizada
M00269-01,D00269,EG2026-PRES,ORG01,Fuerza Popular,18,124,148,12,12,189,contabilizada
M00269-01,D00269,EG2026-PRES,ORG02,Juntos por el Peru,38,124,148,12,12,189,contabilizada
M00269-01,D00269,EG2026-PRES,ORG03,Renovacion Popular,13,124,148,12,12,189,contabilizada
M00269-01,D00269,EG2026-PRES,ORG04,Partido del Buen Gobierno,17,124,148,12,12,189,contabilizada
M00269-01,D00269,EG2026-PRES,ORG05,Otros,38,124,148,12,12,189,contabilizada
M00269-02,D00269,EG2026-PRES,ORG01,Fuerza Popular,29,235,271,27,9,327,contabilizada
M00269-02,D00269,EG2026-PRES,ORG02,Juntos por el Peru,50,235,271,27,9,327,contabilizada
M00269-02,D00269,EG2026-PRES,ORG03,Renovacion Popular,17,235,271,27,9,327,contabilizada
M00269-02,D00269,EG2026-PRES,ORG04,Partido del Buen Gobierno,17,235,271,27,9,327,contabilizada
M00269-02,D00269,EG2026-PRES,ORG05,Otros,122,235,271,27,9,327,contabilizada
M00269-03,D00269,EG2026-PRES,ORG01,Fuerza Popular,32,264,305,19,22,398,contabilizada
M00269-03,D00269,EG2026-PRES,ORG02,Juntos por el Peru,73,264,305,19,22,398,contabilizada
M00269-03,D00269,EG2026-PRES,ORG03,Renovacion Popular,15,264,305,19,22,398,contabilizada
M00269-03,D00269,EG2026-PRES,ORG04,Partido del Buen Gobierno,22,264,305,19,22,398,contabilizada
M00269-03,D00269,EG2026-PRES,ORG05,Otros,122,264,305,19,22,398,contabilizada
M00269-04,D00269,EG2026-PRES,ORG01,Fuerza Popular,43,254,286,16,16,339,contabilizada
M00269-04,D00269,EG2026-PRES,ORG02,Juntos por el Peru,59,254,286,16,16,339,contabilizada
M00269-04,D00269,EG2026-PRES,ORG03,Renovacion Popular,23,254,286,16,16,339,contabilizada
M00269-04,D00269,EG2026-PRES,ORG04,Partido del Buen Gobierno,33,254,286,16,16,339,contabilizada
M00269-04,D00269,EG2026-PRES,ORG05,Otros,96,254,286,16,16,339,contabilizada
M00269-05,D00269,EG2026-PRES,ORG01,Fuerza Popular,25,197,233,9,27,326,contabilizada
M00269-05,D00269,EG2026-PRES,ORG02,Juntos por el Peru,45,197,233,9,27,326,contabilizada
M00269-05,D00269,EG2026-PRES,ORG03,Renovacion Popular,17,197,233,9,27,326,contabilizada
M00269-05,D00269,EG2026-PRES,ORG04,Partido del Buen Gobierno,16,197,233,9,27,326,contabilizada
M00269-05,D00269,EG2026-PRES,ORG05,Otros,94,197,233,9,27,326,contabilizada
M00270-01,D00270,EG2026-PRES,ORG01,Fuerza Popular,22,185,231,8,38,262,contabilizada
M00270-01,D00270,EG2026-PRES,ORG02,Juntos por el Peru,44,185,231,8,38,262,contabilizada
M00270-01,D00270,EG2026-PRES,ORG03,Renovacion Popular,15,185,231,8,38,262,contabilizada
M00270-01,D00270,EG2026-PRES,ORG04,Partido del Buen Gobierno,21,185,231,8,38,262,contabilizada
M00270-01,D00270,EG2026-PRES,ORG05,Otros,83,185,231,8,38,262,contabilizada
M00270-02,D00270,EG2026-PRES,ORG01,Fuerza Popular,30,231,271,22,18,341,contabilizada
M00270-02,D00270,EG2026-PRES,ORG02,Juntos por el Peru,60,231,271,22,18,341,contabilizada
M00270-02,D00270,EG2026-PRES,ORG03,Renovacion Popular,18,231,271,22,18,341,contabilizada
M00270-02,D00270,EG2026-PRES,ORG04,Partido del Buen Gobierno,27,231,271,22,18,341,contabilizada
M00270-02,D00270,EG2026-PRES,ORG05,Otros,96,231,271,22,18,341,contabilizada
M00270-03,D00270,EG2026-PRES,ORG01,Fuerza Popular,28,203,247,17,27,340,contabilizada
M00270-03,D00270,EG2026-PRES,ORG02,Juntos por el Peru,51,203,247,17,27,340,contabilizada
M00270-03,D00270,EG2026-PRES,ORG03,Renovacion Popular,18,203,247,17,27,340,contabilizada
M00270-03,D00270,EG2026-PRES,ORG04,Partido del Buen Gobierno,21,203,247,17,27,340,contabilizada
M00270-03,D00270,EG2026-PRES,ORG05,Otros,85,203,247,17,27,340,contabilizada
M00271-01,D00271,EG2026-PRES,ORG01,Fuerza Popular,27,161,178,4,13,260,contabilizada
M00271-01,D00271,EG2026-PRES,ORG02,Juntos por el Peru,13,161,178,4,13,260,contabilizada
M00271-01,D00271,EG2026-PRES,ORG03,Renovacion Popular,31,161,178,4,13,260,contabilizada
M00271-01,D00271,EG2026-PRES,ORG04,Partido del Buen Gobierno,23,161,178,4,13,260,contabilizada
M00271-01,D00271,EG2026-PRES,ORG05,Otros,67,161,178,4,13,260,contabilizada
M00271-02,D00271,EG2026-PRES,ORG01,Fuerza Popular,35,150,186,16,20,248,contabilizada
M00271-02,D00271,EG2026-PRES,ORG02,Juntos por el Peru,20,150,186,16,20,248,contabilizada
M00271-02,D00271,EG2026-PRES,ORG03,Renovacion Popular,22,150,186,16,20,248,contabilizada
M00271-02,D00271,EG2026-PRES,ORG04,Partido del Buen Gobierno,23,150,186,16,20,248,contabilizada
M00271-02,D00271,EG2026-PRES,ORG05,Otros,50,150,186,16,20,248,contabilizada
M00271-03,D00271,EG2026-PRES,ORG01,Fuerza Popular,23,123,138,7,8,238,contabilizada
M00271-03,D00271,EG2026-PRES,ORG02,Juntos por el Peru,15,123,138,7,8,238,contabilizada
M00271-03,D00271,EG2026-PRES,ORG03,Renovacion Popular,18,123,138,7,8,238,contabilizada
M00271-03,D00271,EG2026-PRES,ORG04,Partido del Buen Gobierno,20,123,138,7,8,238,contabilizada
M00271-03,D00271,EG2026-PRES,ORG05,Otros,47,123,138,7,8,238,contabilizada
M00271-04,D00271,EG2026-PRES,ORG01,Fuerza Popular,15,103,123,6,14,205,contabilizada
M00271-04,D00271,EG2026-PRES,ORG02,Juntos por el Peru,12,103,123,6,14,205,contabilizada
M00271-04,D00271,EG2026-PRES,ORG03,Renovacion Popular,20,103,123,6,14,205,contabilizada
M00271-04,D00271,EG2026-PRES,ORG04,Partido del Buen Gobierno,12,103,123,6,14,205,contabilizada
M00271-04,D00271,EG2026-PRES,ORG05,Otros,44,103,123,6,14,205,contabilizada
M00272-01,D00272,EG2026-PRES,ORG01,Fuerza Popular,14,133,166,10,23,197,observada
M00272-01,D00272,EG2026-PRES,ORG02,Juntos por el Peru,23,133,166,10,23,197,observada
M00272-01,D00272,EG2026-PRES,ORG03,Renovacion Popular,18,133,166,10,23,197,observada
M00272-01,D00272,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,133,166,10,23,197,observada
M00272-01,D00272,EG2026-PRES,ORG05,Otros,60,133,166,10,23,197,observada
M00272-02,D00272,EG2026-PRES,ORG01,Fuerza Popular,23,125,147,12,10,188,contabilizada
M00272-02,D00272,EG2026-PRES,ORG02,Juntos por el Peru,28,125,147,12,10,188,contabilizada
M00272-02,D00272,EG2026-PRES,ORG03,Renovacion Popular,16,125,147,12,10,188,contabilizada
M00272-02,D00272,EG2026-PRES,ORG04,Partido del Buen Gobierno,14,125,147,12,10,188,contabilizada
M00272-02,D00272,EG2026-PRES,ORG05,Otros,44,125,147,12,10,188,contabilizada
M00273-01,D00273,EG2026-PRES,ORG01,Fuerza Popular,14,152,176,7,17,208,contabilizada
M00273-01,D00273,EG2026-PRES,ORG02,Juntos por el Peru,29,152,176,7,17,208,contabilizada
M00273-01,D00273,EG2026-PRES,ORG03,Renovacion Popular,9,152,176,7,17,208,contabilizada
M00273-01,D00273,EG2026-PRES,ORG04,Partido del Buen Gobierno,16,152,176,7,17,208,contabilizada
M00273-01,D00273,EG2026-PRES,ORG05,Otros,84,152,176,7,17,208,contabilizada
M00273-02,D00273,EG2026-PRES,ORG01,Fuerza Popular,25,182,226,18,26,292,contabilizada
M00273-02,D00273,EG2026-PRES,ORG02,Juntos por el Peru,42,182,226,18,26,292,contabilizada
M00273-02,D00273,EG2026-PRES,ORG03,Renovacion Popular,17,182,226,18,26,292,contabilizada
M00273-02,D00273,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,182,226,18,26,292,contabilizada
M00273-02,D00273,EG2026-PRES,ORG05,Otros,80,182,226,18,26,292,contabilizada
M00274-01,D00274,EG2026-PRES,ORG01,Fuerza Popular,25,133,165,15,17,237,contabilizada
M00274-01,D00274,EG2026-PRES,ORG02,Juntos por el Peru,16,133,165,15,17,237,contabilizada
M00274-01,D00274,EG2026-PRES,ORG03,Renovacion Popular,14,133,165,15,17,237,contabilizada
M00274-01,D00274,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,133,165,15,17,237,contabilizada
M00274-01,D00274,EG2026-PRES,ORG05,Otros,60,133,165,15,17,237,contabilizada
M00274-02,D00274,EG2026-PRES,ORG01,Fuerza Popular,40,236,269,10,23,349,contabilizada
M00274-02,D00274,EG2026-PRES,ORG02,Juntos por el Peru,41,236,269,10,23,349,contabilizada
M00274-02,D00274,EG2026-PRES,ORG03,Renovacion Popular,35,236,269,10,23,349,contabilizada
M00274-02,D00274,EG2026-PRES,ORG04,Partido del Buen Gobierno,35,236,269,10,23,349,contabilizada
M00274-02,D00274,EG2026-PRES,ORG05,Otros,85,236,269,10,23,349,contabilizada
M00274-03,D00274,EG2026-PRES,ORG01,Fuerza Popular,27,178,213,14,21,285,contabilizada
M00274-03,D00274,EG2026-PRES,ORG02,Juntos por el Peru,20,178,213,14,21,285,contabilizada
M00274-03,D00274,EG2026-PRES,ORG03,Renovacion Popular,19,178,213,14,21,285,contabilizada
M00274-03,D00274,EG2026-PRES,ORG04,Partido del Buen Gobierno,19,178,213,14,21,285,contabilizada
M00274-03,D00274,EG2026-PRES,ORG05,Otros,93,178,213,14,21,285,contabilizada
M00274-04,D00274,EG2026-PRES,ORG01,Fuerza Popular,35,202,247,20,25,382,contabilizada
M00274-04,D00274,EG2026-PRES,ORG02,Juntos por el Peru,37,202,247,20,25,382,contabilizada
M00274-04,D00274,EG2026-PRES,ORG03,Renovacion Popular,26,202,247,20,25,382,contabilizada
M00274-04,D00274,EG2026-PRES,ORG04,Partido del Buen Gobierno,14,202,247,20,25,382,contabilizada
M00274-04,D00274,EG2026-PRES,ORG05,Otros,90,202,247,20,25,382,contabilizada
M00275-01,D00275,EG2026-PRES,ORG01,Fuerza Popular,28,159,183,9,15,284,contabilizada
M00275-01,D00275,EG2026-PRES,ORG02,Juntos por el Peru,16,159,183,9,15,284,contabilizada
M00275-01,D00275,EG2026-PRES,ORG03,Renovacion Popular,17,159,183,9,15,284,contabilizada
M00275-01,D00275,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,159,183,9,15,284,contabilizada
M00275-01,D00275,EG2026-PRES,ORG05,Otros,80,159,183,9,15,284,contabilizada
M00275-02,D00275,EG2026-PRES,ORG01,Fuerza Popular,39,234,276,15,27,352,contabilizada
M00275-02,D00275,EG2026-PRES,ORG02,Juntos por el Peru,30,234,276,15,27,352,contabilizada
M00275-02,D00275,EG2026-PRES,ORG03,Renovacion Popular,41,234,276,15,27,352,contabilizada
M00275-02,D00275,EG2026-PRES,ORG04,Partido del Buen Gobierno,33,234,276,15,27,352,contabilizada
M00275-02,D00275,EG2026-PRES,ORG05,Otros,91,234,276,15,27,352,contabilizada
M00275-03,D00275,EG2026-PRES,ORG01,Fuerza Popular,37,202,239,5,32,315,contabilizada
M00275-03,D00275,EG2026-PRES,ORG02,Juntos por el Peru,28,202,239,5,32,315,contabilizada
M00275-03,D00275,EG2026-PRES,ORG03,Renovacion Popular,36,202,239,5,32,315,contabilizada
M00275-03,D00275,EG2026-PRES,ORG04,Partido del Buen Gobierno,18,202,239,5,32,315,contabilizada
M00275-03,D00275,EG2026-PRES,ORG05,Otros,83,202,239,5,32,315,contabilizada
M00275-04,D00275,EG2026-PRES,ORG01,Fuerza Popular,26,133,163,9,21,198,observada
M00275-04,D00275,EG2026-PRES,ORG02,Juntos por el Peru,21,133,163,9,21,198,observada
M00275-04,D00275,EG2026-PRES,ORG03,Renovacion Popular,15,133,163,9,21,198,observada
M00275-04,D00275,EG2026-PRES,ORG04,Partido del Buen Gobierno,13,133,163,9,21,198,observada
M00275-04,D00275,EG2026-PRES,ORG05,Otros,58,133,163,9,21,198,observada
M00275-05,D00275,EG2026-PRES,ORG01,Fuerza Popular,44,195,222,12,15,306,contabilizada
M00275-05,D00275,EG2026-PRES,ORG02,Juntos por el Peru,38,195,222,12,15,306,contabilizada
M00275-05,D00275,EG2026-PRES,ORG03,Renovacion Popular,27,195,222,12,15,306,contabilizada
M00275-05,D00275,EG2026-PRES,ORG04,Partido del Buen Gobierno,22,195,222,12,15,306,contabilizada
M00275-05,D00275,EG2026-PRES,ORG05,Otros,64,195,222,12,15,306,contabilizada
M00276-01,D00276,EG2026-PRES,ORG01,Fuerza Popular,16,133,146,4,9,187,contabilizada
M00276-01,D00276,EG2026-PRES,ORG02,Juntos por el Peru,30,133,146,4,9,187,contabilizada
M00276-01,D00276,EG2026-PRES,ORG03,Renovacion Popular,10,133,146,4,9,187,contabilizada
M00276-01,D00276,EG2026-PRES,ORG04,Partido del Buen Gobierno,11,133,146,4,9,187,contabilizada
M00276-01,D00276,EG2026-PRES,ORG05,Otros,66,133,146,4,9,187,contabilizada
M00276-02,D00276,EG2026-PRES,ORG01,Fuerza Popular,22,214,247,16,17,345,contabilizada
M00276-02,D00276,EG2026-PRES,ORG02,Juntos por el Peru,39,214,247,16,17,345,contabilizada
M00276-02,D00276,EG2026-PRES,ORG03,Renovacion Popular,19,214,247,16,17,345,contabilizada
M00276-02,D00276,EG2026-PRES,ORG04,Partido del Buen Gobierno,24,214,247,16,17,345,contabilizada
M00276-02,D00276,EG2026-PRES,ORG05,Otros,110,214,247,16,17,345,contabilizada
M00276-03,D00276,EG2026-PRES,ORG01,Fuerza Popular,26,207,233,17,9,302,contabilizada
M00276-03,D00276,EG2026-PRES,ORG02,Juntos por el Peru,54,207,233,17,9,302,contabilizada
M00276-03,D00276,EG2026-PRES,ORG03,Renovacion Popular,18,207,233,17,9,302,contabilizada
M00276-03,D00276,EG2026-PRES,ORG04,Partido del Buen Gobierno,16,207,233,17,9,302,contabilizada
M00276-03,D00276,EG2026-PRES,ORG05,Otros,93,207,233,17,9,302,contabilizada
M00276-04,D00276,EG2026-PRES,ORG01,Fuerza Popular,26,154,180,10,16,251,contabilizada
M00276-04,D00276,EG2026-PRES,ORG02,Juntos por el Peru,31,154,180,10,16,251,contabilizada
M00276-04,D00276,EG2026-PRES,ORG03,Renovacion Popular,9,154,180,10,16,251,contabilizada
M00276-04,D00276,EG2026-PRES,ORG04,Partido del Buen Gobierno,11,154,180,10,16,251,contabilizada
M00276-04,D00276,EG2026-PRES,ORG05,Otros,77,154,180,10,16,251,contabilizada
M00276-05,D00276,EG2026-PRES,ORG01,Fuerza Popular,18,158,189,9,22,251,contabilizada
M00276-05,D00276,EG2026-PRES,ORG02,Juntos por el Peru,43,158,189,9,22,251,contabilizada
M00276-05,D00276,EG2026-PRES,ORG03,Renovacion Popular,16,158,189,9,22,251,contabilizada
M00276-05,D00276,EG2026-PRES,ORG04,Partido del Buen Gobierno,8,158,189,9,22,251,contabilizada
M00276-05,D00276,EG2026-PRES,ORG05,Otros,73,158,189,9,22,251,contabilizada
M00277-01,D00277,EG2026-PRES,ORG01,Fuerza Popular,21,120,145,5,20,209,contabilizada
M00277-01,D00277,EG2026-PRES,ORG02,Juntos por el Peru,19,120,145,5,20,209,contabilizada
M00277-01,D00277,EG2026-PRES,ORG03,Renovacion Popular,17,120,145,5,20,209,contabilizada
M00277-01,D00277,EG2026-PRES,ORG04,Partido del Buen Gobierno,14,120,145,5,20,209,contabilizada
M00277-01,D00277,EG2026-PRES,ORG05,Otros,49,120,145,5,20,209,contabilizada
M00277-02,D00277,EG2026-PRES,ORG01,Fuerza Popular,42,228,276,19,29,379,observada
M00277-02,D00277,EG2026-PRES,ORG02,Juntos por el Peru,34,228,276,19,29,379,observada
M00277-02,D00277,EG2026-PRES,ORG03,Renovacion Popular,36,228,276,19,29,379,observada
M00277-02,D00277,EG2026-PRES,ORG04,Partido del Buen Gobierno,26,228,276,19,29,379,observada
M00277-02,D00277,EG2026-PRES,ORG05,Otros,90,228,276,19,29,379,observada
M00277-03,D00277,EG2026-PRES,ORG01,Fuerza Popular,48,250,291,16,25,408,contabilizada
M00277-03,D00277,EG2026-PRES,ORG02,Juntos por el Peru,25,250,291,16,25,408,contabilizada
M00277-03,D00277,EG2026-PRES,ORG03,Renovacion Popular,25,250,291,16,25,408,contabilizada
M00277-03,D00277,EG2026-PRES,ORG04,Partido del Buen Gobierno,34,250,291,16,25,408,contabilizada
M00277-03,D00277,EG2026-PRES,ORG05,Otros,118,250,291,16,25,408,contabilizada
M00277-04,D00277,EG2026-PRES,ORG01,Fuerza Popular,32,138,155,7,10,236,contabilizada
M00277-04,D00277,EG2026-PRES,ORG02,Juntos por el Peru,20,138,155,7,10,236,contabilizada
M00277-04,D00277,EG2026-PRES,ORG03,Renovacion Popular,16,138,155,7,10,236,contabilizada
M00277-04,D00277,EG2026-PRES,ORG04,Partido del Buen Gobierno,21,138,155,7,10,236,contabilizada
M00277-04,D00277,EG2026-PRES,ORG05,Otros,49,138,155,7,10,236,contabilizada
M00277-05,D00277,EG2026-PRES,ORG01,Fuerza Popular,20,103,119,5,11,185,contabilizada
M00277-05,D00277,EG2026-PRES,ORG02,Juntos por el Peru,17,103,119,5,11,185,contabilizada
M00277-05,D00277,EG2026-PRES,ORG03,Renovacion Popular,15,103,119,5,11,185,contabilizada
M00277-05,D00277,EG2026-PRES,ORG04,Partido del Buen Gobierno,11,103,119,5,11,185,contabilizada
M00277-05,D00277,EG2026-PRES,ORG05,Otros,40,103,119,5,11,185,contabilizada
M00278-01,D00278,EG2026-PRES,ORG01,Fuerza Popular,45,266,307,15,26,371,contabilizada
M00278-01,D00278,EG2026-PRES,ORG02,Juntos por el Peru,48,266,307,15,26,371,contabilizada
M00278-01,D00278,EG2026-PRES,ORG03,Renovacion Popular,19,266,307,15,26,371,contabilizada
M00278-01,D00278,EG2026-PRES,ORG04,Partido del Buen Gobierno,23,266,307,15,26,371,contabilizada
M00278-01,D00278,EG2026-PRES,ORG05,Otros,131,266,307,15,26,371,contabilizada
M00278-02,D00278,EG2026-PRES,ORG01,Fuerza Popular,15,125,148,11,12,200,contabilizada
M00278-02,D00278,EG2026-PRES,ORG02,Juntos por el Peru,25,125,148,11,12,200,contabilizada
M00278-02,D00278,EG2026-PRES,ORG03,Renovacion Popular,13,125,148,11,12,200,contabilizada
M00278-02,D00278,EG2026-PRES,ORG04,Partido del Buen Gobierno,13,125,148,11,12,200,contabilizada
M00278-02,D00278,EG2026-PRES,ORG05,Otros,59,125,148,11,12,200,contabilizada
M00279-01,D00279,EG2026-PRES,ORG01,Fuerza Popular,27,221,253,5,27,337,contabilizada
M00279-01,D00279,EG2026-PRES,ORG02,Juntos por el Peru,53,221,253,5,27,337,contabilizada
M00279-01,D00279,EG2026-PRES,ORG03,Renovacion Popular,13,221,253,5,27,337,contabilizada
M00279-01,D00279,EG2026-PRES,ORG04,Partido del Buen Gobierno,21,221,253,5,27,337,contabilizada
M00279-01,D00279,EG2026-PRES,ORG05,Otros,107,221,253,5,27,337,contabilizada
M00279-02,D00279,EG2026-PRES,ORG01,Fuerza Popular,27,178,210,9,23,299,contabilizada
M00279-02,D00279,EG2026-PRES,ORG02,Juntos por el Peru,31,178,210,9,23,299,contabilizada
M00279-02,D00279,EG2026-PRES,ORG03,Renovacion Popular,17,178,210,9,23,299,contabilizada
M00279-02,D00279,EG2026-PRES,ORG04,Partido del Buen Gobierno,17,178,210,9,23,299,contabilizada
M00279-02,D00279,EG2026-PRES,ORG05,Otros,86,178,210,9,23,299,contabilizada
M00279-03,D00279,EG2026-PRES,ORG01,Fuerza Popular,18,130,148,6,12,229,observada
M00279-03,D00279,EG2026-PRES,ORG02,Juntos por el Peru,19,130,148,6,12,229,observada
M00279-03,D00279,EG2026-PRES,ORG03,Renovacion Popular,10,130,148,6,12,229,observada
M00279-03,D00279,EG2026-PRES,ORG04,Partido del Buen Gobierno,8,130,148,6,12,229,observada
M00279-03,D00279,EG2026-PRES,ORG05,Otros,75,130,148,6,12,229,observada
M00279-04,D00279,EG2026-PRES,ORG01,Fuerza Popular,32,226,261,8,27,350,contabilizada
M00279-04,D00279,EG2026-PRES,ORG02,Juntos por el Peru,42,226,261,8,27,350,contabilizada
M00279-04,D00279,EG2026-PRES,ORG03,Renovacion Popular,14,226,261,8,27,350,contabilizada
M00279-04,D00279,EG2026-PRES,ORG04,Partido del Buen Gobierno,27,226,261,8,27,350,contabilizada
M00279-04,D00279,EG2026-PRES,ORG05,Otros,111,226,261,8,27,350,contabilizada
M00279-05,D00279,EG2026-PRES,ORG01,Fuerza Popular,32,244,293,13,36,403,contabilizada
M00279-05,D00279,EG2026-PRES,ORG02,Juntos por el Peru,49,244,293,13,36,403,contabilizada
M00279-05,D00279,EG2026-PRES,ORG03,Renovacion Popular,19,244,293,13,36,403,contabilizada
M00279-05,D00279,EG2026-PRES,ORG04,Partido del Buen Gobierno,22,244,293,13,36,403,contabilizada
M00279-05,D00279,EG2026-PRES,ORG05,Otros,122,244,293,13,36,403,contabilizada
M00279-06,D00279,EG2026-PRES,ORG01,Fuerza Popular,18,181,224,22,21,318,contabilizada
M00279-06,D00279,EG2026-PRES,ORG02,Juntos por el Peru,35,181,224,22,21,318,contabilizada
M00279-06,D00279,EG2026-PRES,ORG03,Renovacion Popular,14,181,224,22,21,318,contabilizada
M00279-06,D00279,EG2026-PRES,ORG04,Partido del Buen Gobierno,17,181,224,22,21,318,contabilizada
M00279-06,D00279,EG2026-PRES,ORG05,Otros,97,181,224,22,21,318,contabilizada
M00280-01,D00280,EG2026-PRES,ORG01,Fuerza Popular,55,265,296,9,22,383,contabilizada
M00280-01,D00280,EG2026-PRES,ORG02,Juntos por el Peru,27,265,296,9,22,383,contabilizada
M00280-01,D00280,EG2026-PRES,ORG03,Renovacion Popular,34,265,296,9,22,383,contabilizada
M00280-01,D00280,EG2026-PRES,ORG04,Partido del Buen Gobierno,35,265,296,9,22,383,contabilizada
M00280-01,D00280,EG2026-PRES,ORG05,Otros,114,265,296,9,22,383,contabilizada
M00280-02,D00280,EG2026-PRES,ORG01,Fuerza Popular,48,271,312,23,18,389,contabilizada
M00280-02,D00280,EG2026-PRES,ORG02,Juntos por el Peru,22,271,312,23,18,389,contabilizada
M00280-02,D00280,EG2026-PRES,ORG03,Renovacion Popular,51,271,312,23,18,389,contabilizada
M00280-02,D00280,EG2026-PRES,ORG04,Partido del Buen Gobierno,34,271,312,23,18,389,contabilizada
M00280-02,D00280,EG2026-PRES,ORG05,Otros,116,271,312,23,18,389,contabilizada
M00280-03,D00280,EG2026-PRES,ORG01,Fuerza Popular,33,184,222,15,23,263,contabilizada
M00280-03,D00280,EG2026-PRES,ORG02,Juntos por el Peru,19,184,222,15,23,263,contabilizada
